0	1024	0	10000
715	66	0	10000
1438	174	0	10000
2859	162	0	10000
3893	174	0	10000
2957	162	0	10000
4098	174	0	10000
2829	162	0	10000
2764	150	0	10000
1473	174	0	10000
2338	90	0	10000
478	162	0	10000
2664	150	0	10000
1364	174	0	10000
2171	90	0	10000
814	162	0	10000
4343	174	0	10000
2662	162	0	10000
4123	174	0	10000
1529	150	0	10000
1294	162	0	10000
2004	90	0	10000
1976	174	0	10000
1130	150	0	10000
1966	162	0	10000
1769	90	0	10000
2571	174	0	10000
2709	162	0	10000
3993	174	0	10000
2895	162	0	10000
4193	174	0	10000
2770	162	0	10000
4033	174	0	10000
2901	162	0	10000
4192	174	0	10000
2836	162	0	10000
4110	174	0	10000
2868	162	0	10000
4174	174	0	10000
4370	162	0	10000
3946	174	0	10000
4667	162	0	10000
4084	174	0	10000
4725	162	0	10000
3824	174	0	10000
2979	162	0	10000
4091	174	0	10000
2797	162	0	10000
3983	174	0	10000
2930	162	0	10000
1131	150	0	10000
2868	174	0	10000
736	90	0	10000
2275	162	0	10000
842	150	0	10000
3271	174	0	10000
112	90	0	10000
2916	162	0	10000
3983	174	0	10000
2975	162	0	10000
4134	174	0	10000
2767	162	0	10000
4088	174	0	10000
2838	162	0	10000
4060	174	0	10000
2901	162	0	10000
3453	162	0	10000
719	174	0	10000
2992	162	0	10000
1242	74	0	10000
3495	174	0	10000
346	162	0	10000
3554	162	0	10000
1446	74	0	10000
2616	174	0	10000
2862	162	0	10000
1320	66	0	10000
2733	174	0	10000
2903	162	0	10000
1587	1024	0	10000
123	66	0	10000
1976	1024	0	10000
135	66	0	10000
492	174	0	10000
1478	1024	0	10000
101	66	0	10000
898	1024	0	10000
150	66	0	10000
971	1024	0	10000
81	66	0	10000
206	162	0	10000
1782	1024	0	10000
118	66	0	10000
1911	1024	0	10000
97	66	0	10000
67	66	0	10000
222	174	0	10000
1555	66	0	10000
1254	162	0	10000
1714	1024	0	10000
89	66	0	10000
1700	1024	0	10000
129	66	0	10000
509	174	0	10000
3064	162	0	10000
4012	174	0	10000
2894	162	0	10000
4074	174	0	10000
2946	162	0	10000
4686	1024	0	10000
107	66	0	10000
76	174	0	10000
1109	1024	0	10000
84	66	0	10000
1528	1024	0	10000
108	66	0	10000
1392	1024	0	10000
